#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_papal_state;Papal States;;;;;;;;;;;;;x
k_papal_state_adj;Papal;;;;;;;;;;;;;x
d_degothers;Goths;;;;;;;;;;;;;x
d_degothers_adj;Gothic;;;;;;;;;;;;;x
d_devenders;Wends;;;;;;;;;;;;;x
d_devenders_adj;Wendish;;;;;;;;;;;;;x
k_austria;Austria;;;;;;;;;;;;;x
k_austria_adj;Austrian;;;;;;;;;;;;;x
k_oldlivonia;Livonia;;;;;;;;;;;;;x
k_oldlivonia_adj;Livonian;;;;;;;;;;;;;x
k_gardariki;Kievan Rus’;;;;;;;;;;;;;x
k_gardariki_adj;Rus’;;;;;;;;;;;;;x
k_toulouse;Toulouse;;;;;;;;;;;;;x
k_toulouse_adj;Toulouse;;;;;;;;;;;;;x
k_flanders;Flanders;;;;;;;;;;;;;x
k_flanders_adj;Flemish;;;;;;;;;;;;;x
k_provence;Provence;;;;;;;;;;;;;x
k_provence_adj;Provençal;;;;;;;;;;;;;x
k_york;York;;;;;;;;;;;;;x
k_york_adj;York;;;;;;;;;;;;;x
d_austrialombardic;Austria;;;;;;;;;;;;;x
d_austrialombardic_adj;Austrian;;;;;;;;;;;;;x
d_neustria;Neustria;;;;;;;;;;;;;x
d_neustria_adj;Neustrian;;;;;;;;;;;;;x
d_tuscia;Tuscia;;;;;;;;;;;;;x
d_tuscia_adj;Tuscia;;;;;;;;;;;;;x
d_amalfi;Amalfi;;;;;;;;;;;;;x
d_amalfi_adj;Amalfitan;;;;;;;;;;;;;x
d_norman_apulia;Apulia;;;;;;;;;;;;;x
d_norman_apulia_adj;Apulian;;;;;;;;;;;;;x
d_lower_lorraine;Lower Lorraine;;;;;;;;;;;;;x
d_lower_lorraine_adj;Lower Lorrainian;;;;;;;;;;;;;x
d_brabanttitular;Brabant;;;;;;;;;;;;;x
d_brabanttitular_adj;Brabant;;;;;;;;;;;;;x
k_valencia;Valencia;;;;;;;;;;;;;x
k_valencia_adj;Valencian;;;;;;;;;;;;;x
k_spanish_galicia;Galicia;;;;;;;;;;;;;x
k_spanish_galicia_adj;Galician;;;;;;;;;;;;;x
k_granada;Granada;;;;;;;;;;;;;x
k_granada_adj;Granadan;;;;;;;;;;;;;x
k_catalunya;Catalonia;;;;;;;;;;;;;x
k_catalunya_adj;Catalan;;;;;;;;;;;;;x
d_alba_de_tormes;Alba de Tormes;;;;;;;;;;;;;x
d_alba_de_tormes_adj;Alba de Tormes;;;;;;;;;;;;;x
d_alburquerque;Alburquerque;;;;;;;;;;;;;x
d_alburquerque_adj;Alburquerque;;;;;;;;;;;;;x
d_cardona;Cardona;;;;;;;;;;;;;x
d_cardona_adj;Cardona;;;;;;;;;;;;;x
d_gandia;Gandia;;;;;;;;;;;;;x
d_gandia_adj;Gandia;;;;;;;;;;;;;x
d_infantado;Infantado;;;;;;;;;;;;;x
d_infantado_adj;Infantado;;;;;;;;;;;;;x
d_medina_sidonia;Medina Sidonia;;;;;;;;;;;;;x
d_medina_sidonia_adj;Medina Sidonia;;;;;;;;;;;;;x
d_medinaceli;Medinaceli;;;;;;;;;;;;;x
d_medinaceli_adj;Medinaceli;;;;;;;;;;;;;x
e_occitania;Occitania;;;;;;;;;;;;;x
e_occitania_adj;Occitan;;;;;;;;;;;;;x
d_sangermano;Terra Sancti Benedicti;;;;;;;;;;;;;x
d_sangermano_adj;Terra;;;;;;;;;;;;;x
d_swabia;Swabia;;;;;;;;;;;;;x
d_swabia_adj;Swabian;;;;;;;;;;;;;x
d_krain;Carniola;;;;;;;;;;;;;x
d_krain_adj;Carniolan;;;;;;;;;;;;;x
d_carinthia;Carinthia;;;;;;;;;;;;;x
d_carinthia_adj;Carinthian;;;;;;;;;;;;;x
