#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
W_L_3050;http://en.wikipedia.org/wiki/Nizam_al-Mulk;;;;;;;;;;;;;x
W_L_1230501;http://en.wikipedia.org/wiki/Ahmad_ibn_Nizam_al-Mulk;;;;;;;;;;;;;x
W_L_1231500;http://en.wikipedia.org/wiki/Yel%C3%BC_Dashi;;;;;;;;;;;;;x
W_L_1231514;http://en.wikipedia.org/wiki/Kuchlug;;;;;;;;;;;;;x
W_L_93050;http://en.wikipedia.org/wiki/Sultan_Shah_of_Khwarezm;;;;;;;;;;;;;x
W_L_1230168;http://en.wikipedia.org/wiki/Mu%27ayyid_al-Din_Ai-Aba;;;;;;;;;;;;;x
W_L_1230169;http://en.wikipedia.org/wiki/Toghan-Shah;;;;;;;;;;;;;x
W_L_1230170;http://en.wikipedia.org/wiki/Sanjar-Shah;;;;;;;;;;;;;x
W_L_3036;http://en.wikipedia.org/wiki/Chaghri_Beg;;;;;;;;;;;;;x
W_L_3041;http://en.wikipedia.org/wiki/Qavurt;;;;;;;;;;;;;x
W_L_144051;http://en.wikipedia.org/wiki/Ildeniz;;;;;;;;;;;;;x
W_L_144043;http://en.wikipedia.org/wiki/Mahmud_II_of_Great_Seljuq;;;;;;;;;;;;;x
W_L_144049;http://en.wikipedia.org/wiki/Ghiyath_ad-Din_Mas%27ud;;;;;;;;;;;;;x
W_L_93126;http://en.wikipedia.org/wiki/Suleiman-Shah;;;;;;;;;;;;;x
W_L_144053;http://en.wikipedia.org/wiki/Malik-Shah_III;;;;;;;;;;;;;x
W_L_144054;http://en.wikipedia.org/wiki/Muhammad_II_ibn_Mahmud;;;;;;;;;;;;;x
W_L_144056;http://en.wikipedia.org/wiki/Toghrul_III;;;;;;;;;;;;;x
W_L_93258;http://en.wikipedia.org/wiki/Buraq_Hajib;;;;;;;;;;;;;x
W_L_93133;http://en.wikipedia.org/wiki/Muhammad_ibn_Suri;;;;;;;;;;;;;x
W_L_93134;http://en.wikipedia.org/wiki/Abu_Ali_ibn_Muhammad;;;;;;;;;;;;;x
W_L_93136;http://en.wikipedia.org/wiki/Abbas_ibn_Shith;;;;;;;;;;;;;x
W_L_93137;http://en.wikipedia.org/wiki/Muhammad_ibn_Abbas;;;;;;;;;;;;;x
W_L_93138;http://en.wikipedia.org/wiki/Qutb_al-din_Hasan;;;;;;;;;;;;;x
W_L_93139;http://en.wikipedia.org/wiki/Izz_al-Din_Husayn;;;;;;;;;;;;;x
W_L_93140;http://en.wikipedia.org/wiki/Sayf_al-Din_Suri;;;;;;;;;;;;;x
W_L_93141;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_I;;;;;;;;;;;;;x
W_L_93143;http://en.wikipedia.org/wiki/Ala_al-Din_Husayn;;;;;;;;;;;;;x
W_L_1230334;http://en.wikipedia.org/wiki/Sayf_al-Din_Muhammad;;;;;;;;;;;;;x
W_L_1230336;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Muhammad;;;;;;;;;;;;;x
W_L_144142;http://en.wikipedia.org/wiki/Muhammad_of_Ghor;;;;;;;;;;;;;x
W_L_1230338;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Mahmud;;;;;;;;;;;;;x
W_L_93144;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_III;;;;;;;;;;;;;x
W_L_93145;http://en.wikipedia.org/wiki/Ala_al-Din_Atsiz;;;;;;;;;;;;;x
W_L_1230332;http://en.wikipedia.org/wiki/Ala_al-Din_Ali;;;;;;;;;;;;;x
W_L_1230171;http://en.wikipedia.org/wiki/Ikhtiyar_al-Din_Ai-Taq;;;;;;;;;;;;;x
W_L_1230176;http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Ala_ad-Din_Tekish);;;;;;;;;;;;;x
W_L_1229906;http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Malik-Shah_I);;;;;;;;;;;;;x
W_L_1230177;http://en.wikipedia.org/wiki/Inalchuq;;;;;;;;;;;;;x
W_L_3014;http://en.wikipedia.org/wiki/B%C3%B6ritigin;;;;;;;;;;;;;x
W_L_170300;http://en.wikipedia.org/wiki/Nasir_ad-Din_Qabacha;;;;;;;;;;;;;x
W_L_170302;http://en.wikipedia.org/wiki/Taj_al-Din_Yildiz;;;;;;;;;;;;;x
W_L_144225;http://en.wikipedia.org/wiki/Hassan-i_Sabbah;;;;;;;;;;;;;x
W_L_144226;http://en.wikipedia.org/wiki/Kiya_Buzurg_Ummid;;;;;;;;;;;;;x
W_L_144227;http://en.wikipedia.org/wiki/Muhammad_Buzurg_Ummid;;;;;;;;;;;;;x
W_L_227012;http://en.wikipedia.org/wiki/Rashid_ad-Din_Sinan;;;;;;;;;;;;;x
W_L_1231089;http://en.wikipedia.org/wiki/Hassan_II_(Imam);;;;;;;;;;;;;x
W_L_144228;http://en.wikipedia.org/wiki/Nur_al-Din_Muhammad_II;;;;;;;;;;;;;x
W_L_144229;http://en.wikipedia.org/wiki/Jalaluddin_Hasan;;;;;;;;;;;;;x
W_L_144230;http://en.wikipedia.org/wiki/%E2%80%98Al%C4%81%E2%80%99_ad-D%C4%ABn_Mu%E1%B8%A5ammad_III;;;;;;;;;;;;;x
W_L_144231;http://en.wikipedia.org/wiki/Rukn_al-Din_Khurshah;;;;;;;;;;;;;x
W_L_41703;http://en.wikipedia.org/wiki/Omar_Khayyam;;;;;;;;;;;;;x
W_L_125504;http://en.wikipedia.org/wiki/Berke;;;;;;;;;;;;;x
W_L_125505;http://en.wikipedia.org/wiki/Sartaq_Khan;;;;;;;;;;;;;x
W_L_125506;http://en.wikipedia.org/wiki/Ulaghchi;;;;;;;;;;;;;x
