#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_trub;Trub;;;;;;;;;;;;;x
b_kleinlutzel;Kleinlützel;;;;;;;;;;;;;x
b_arlesheim;Arlesheim;;;;;;;;;;;;;x
b_tuaida;Tuaida;;;;;;;;;;;;;x
b_raothenburg;Rothenburg;;;;;;;;;;;;;x
b_oricourt;Oricourt;;;;;;;;;;;;;x
b_fondremand;Fondremand;;;;;;;;;;;;;x
b_veselastraza;Veselastraza;;;;;;;;;;;;;x
b_nasborg;Nâsborg;;;;;;;;;;;;;x
b_schenfeldt;Schenfeldt;;;;;;;;;;;;;x
b_meldorf;Meldorf;;;;;;;;;;;;;x
b_esesfeldt;Esefelth;;;;;;;;;;;;;x
b_reinholdsburg;Rendsburg;;;;;;;;;;;;;x
b_sankimost;Sanki Most;;;;;;;;;;;;;x
b_gradiska;Gradiska;;;;;;;;;;;;;x
b_bentheim;Bentheim;;;;;;;;;;;;;x
b_nordhorn;Nordhorn;;;;;;;;;;;;;x
b_emilcheim;Emilcheim;;;;;;;;;;;;;x
b_mosbach;Mosbach;;;;;;;;;;;;;x
b_moers;Möers;;;;;;;;;;;;;x
b_xanten;Xanten;;;;;;;;;;;;;x
b_krinvelde;Krinvelde;;;;;;;;;;;;;x
b_duisburg;Duisburg;;;;;;;;;;;;;x
b_siegen;Siegen;;;;;;;;;;;;;x
b_olpe;Olpe;;;;;;;;;;;;;x
b_ermingardibruggern;Ermingardibrüggern;;;;;;;;;;;;;x
b_lebno;Lêbno;;;;;;;;;;;;;x
b_prenzlau;Prenzlau;;;;;;;;;;;;;x
b_debno;Debno;;;;;;;;;;;;;x
b_badorb;Bad Orb;;;;;;;;;;;;;x
b_alsfeld;Alsfeld;;;;;;;;;;;;;x
b_offenbach;Offenbach;;;;;;;;;;;;;x
b_blankenheim;Blankenheim;;;;;;;;;;;;;x
b_prum;Prüm;;;;;;;;;;;;;x
b_mechernich;Mechernich;;;;;;;;;;;;;x
b_bailen;Bailén;;;;;;;;;;;;;x
b_anauyar;Anauyar;;;;;;;;;;;;;x
b_martos;Martos;;;;;;;;;;;;;x
b_jodan;Jódan;;;;;;;;;;;;;x
b_laval;Laval;;;;;;;;;;;;;x
b_ravno;Ravno;;;;;;;;;;;;;x
b_jekablis;Jekablis;;;;;;;;;;;;;x
