#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_JERUSALEM_ERA;Jerusalem At Its Height;;;;;;;;;;;;;x
BM_THE_LATIN_EMPIRE_ERA;The Fourth Crusade;;;;;;;;;;;;;x
ERA_JORVIK;York;;;;;;;;;;;;;x
ERA_HOLMGARDR;Novgorod;;;;;;;;;;;;;x
ERA_CHAR_NAME_1700;Basil I;;;;;;;;;;;;;x
ERA_CHAR_INFO_90104;When Louis the Pious died, civil war broke out in the Carolingian Empire between his sons due to disagreements over the inheritance. In the settlement that followed the war, Charles was given West Francia. Once Lothair died, however, the balance of power was broken and Charles fought long and bitterly with his brother Louis over primacy and over the lands that Lothair had left behind. After Louis’s death, Charles tried to make a grab for the German lands, but he died during the resulting war in 877 while crossing the Alps.;;;;;;;;;;;;;x
ERA_CHAR_NAME_122;Harold Godwinson;;;;;;;;;;;;;x
ERA_CHAR_INFO_122; ;;;;;;;;;;;;;x
ERA_ENGLALAND;England;;;;;;;;;;;;;x
BM_JERUSALEM_ERA_INFO;Jerusalem stands strong and proud. The Principality of Antioch has been absorbed and the Kingdom has expanded inland, toward the Sinai peninsula and Damascus. Although Jerusalem’s size and strength goes a long way to secure Catholic dominance in the Levant, everything is far from guaranteed. Damascus and Aleppo still stand as guards against the massive Seljuk Sultanate to the East, and the Fatimid Caliph smarts over the losses Egypt suffered during the First Crusade. Jerusalem has many enemies, and few friends. In the distance, a scream for Jihad sounds…;;;;;;;;;;;;;x
ERA_CHAR_NAME_232007;Baldwin II of Jerusalem;;;;;;;;;;;;;x
ERA_CHAR_INFO_232007; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_216517;David IV of Georgia;;;;;;;;;;;;;x
ERA_CHAR_INFO_216517; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_32905;Al-Amir bi-Ahkami’l-Lah;;;;;;;;;;;;;x
ERA_CHAR_INFO_32905; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_93435;Toghtekin;;;;;;;;;;;;;x
ERA_CHAR_INFO_93435; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_34249;Timurtash;;;;;;;;;;;;;x
ERA_CHAR_INFO_34249; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_231012;Joscelin I, Count of Edessa;;;;;;;;;;;;;x
ERA_CHAR_INFO_231012; ;;;;;;;;;;;;;x
BM_THE_LATIN_EMPIRE_ERA_INFO;The notorious and ill fated Fourth Crusade, which was supposed to retake Jerusalem after an invasion through Egypt, was instead derailed by scheming Venetians, corrupt leaders and the deposed Byzantine Emperor Alexios IV, seeking to regain his lost throne. The result was the tragic sack of Constantinople and the subsequent establishment of the Latin Empire. Almost none of the Crusaders even reached the Holy Land. Meanwhile, the infamous King John, brother of Richard the Lionheart, rules in England, and the Christian states of Spain face off against the powerful Almohad dynasty.;;;;;;;;;;;;;x
ERA_CHAR_NAME_205523;Baldwin I, Latin Emperor;;;;;;;;;;;;;x
ERA_CHAR_INFO_205523; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_215674;Theodore I Laskaris;;;;;;;;;;;;;x
ERA_CHAR_INFO_215674; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_204514;John, King of England;;;;;;;;;;;;;x
ERA_ENGELOND;England;;;;;;;;;;;;;x
ERA_CHAR_INFO_204514; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_205506;Philip II of France;;;;;;;;;;;;;x
ERA_CHAR_INFO_205506; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_209500;Sancho I of Portugal;;;;;;;;;;;;;x
ERA_CHAR_INFO_209500; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_34187;Kilij Arslan III;;;;;;;;;;;;;x
ERA_CHAR_INFO_34187; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_457620;Ferdinand III of Castile;;;;;;;;;;;;;x
ERA_CHAR_NAME_212513;Frederick II, Holy Roman Emperor;;;;;;;;;;;;;x
ERA_CHAR_NAME_30809;Isabella II of Jerusalem;;;;;;;;;;;;;x
ERA_CHAR_NAME_93052;Muhammad II of Khwarezm;;;;;;;;;;;;;x
ERA_KHWAREZM;Khwarazmian;;;;;;;;;;;;;x
